ResponseTimeTimeMedian,DestinationPort,PacketLengthMedian,ResponseTimeTimeCoefficientofVariation,ResponseTimeTimeVariance,TimeStamp,PacketTimeSkewFromMedian,PacketLengthVariance,PacketTimeMean,PacketTimeMedian,FlowBytesReceived,PacketLengthMode,ResponseTimeTimeSkewFromMedian,FlowSentRate,ResponseTimeTimeSkewFromMode,PacketTimeMode,ResponseTimeTimeMean,Duration,PacketLengthMean,PacketLengthCoefficientofVariation,PacketLengthStandardDeviation,PacketTimeSkewFromMode,PacketTimeStandardDeviation,PacketTimeCoefficientofVariation,PacketLengthSkewFromMedian,SourcePort,DoH,SourceIP,PacketTimeVariance,ResponseTimeTimeMode,PacketLengthSkewFromMode,FlowBytesSent,FlowReceivedRate,ResponseTimeTimeStandardDeviation,DestinationIP
0.000229,54094,78.5,0.0,0.0,2024-02-15 14:05:06,1.730029750269991,184.25,0.102549,0.00035800000000000003,161,66,-10,383.413109309368,-10,0.0,0.000229,0.40948,79.5,0.17074052780500915,13.573871960498227,0.5786968221612383,0.17720677921992714,1.7280205484200444,0.2210128406051272,443,False,140.82.113.26,0.0314022426015,0.000229,0.9945577827230724,157,393.18159617075315,0.0,172.20.10.4
0.4582125,443,104.0,0.24413225355664883,0.0125456143231875,2024-02-15 14:05:07,0.872700787122143,203808.0849609375,2.62861546875,1.34595,6760,66,0.01566193867118211,264.94390616718584,1.3626645523670995,0.0,0.45879725,16.26382,345.90625,1.3051255596445495,451.45108811579746,0.59615304860826,4.409296362547494,1.6774215989241936,1.60752464464955,54138,False,172.20.10.4,19.44189441277456,0.306169,0.620014564962581,4309,415.6465086308137,0.1120072065680932,34.223.74.168
0.000277,54127,66.0,0.0,0.0,2024-02-15 14:05:11,1.217205048296152,218.57142857142858,0.009197428571428573,0.000287,198,66,-10,5191.465040960183,-10,0.0,0.000277,0.062988,75.0,0.19712215212183246,14.784161409137434,0.4188035176513495,0.021961201813699562,2.387754538471885,1.8262787623052126,443,False,20.207.73.85,0.0004822943851020409,0.000277,0.6087595874350709,327,3143.4558963612117,0.0,172.20.10.4
nan,443,102.5,1.0,-1,2024-02-15 14:05:23,-1.699760829243455,325.1875,0.01816975,0.024114,0,66,nan,15663.981023271032,-0.0,0.0,-1,0.024451,95.75,0.188333743517812,18.0329559418305,1.7318825939435172,0.010491328952401596,0.5774063458441419,-1.1229440179037253,54128,False,172.20.10.4,0.00011006798318749999,-1,1.649757260870905,383,0.0,-1,13.248.151.210
0.06405,443,105.0,0.0,0.0,2024-02-15 14:05:21,-2.109309292458539,713.5555555555555,0.04278066666666667,0.06405,105,66,-10,3064.144839171281,-10,0.0,0.06405,0.064292,100.66666666666667,0.26535556966422746,26.71246067953223,1.414206020210182,0.030250660833920452,0.7071105522881158,-0.4866642633922871,53814,False,172.20.10.4,0.0009151024808888888,0.06405,1.2977713690461006,197,1633.1736452435762,0.0,142.250.196.10
0.065705,443,101.0,0.0,0.0,2024-02-15 14:05:01,-0.23063272809096494,1260.75,0.24444225,0.2608065,204,66,-10,442.8309613377879,-10,0.0,0.065705,0.456156,101.5,0.34982306950898506,35.50704155516198,1.1483647377299842,0.21286115984647716,0.8708034713576608,0.0422451416480214,53813,False,172.20.10.4,0.0453098733711875,0.065705,0.9998016856698397,202,447.2154263015284,0.0,157.240.192.52
nan,443,78.0,1.0,-1,2024-02-15 14:05:23,-10,0.0,0.0,0.0,0,78,nan,-1,-0.0,0.0,-1,0.0,78.0,0.0,0.0,-10,0.0,-1,-10,54139,False,172.20.10.4,0.0,-1,-10,78,-1,-1,76.223.31.44
